rowUniqueId,frontOfficeTradeId,productType,sapAccountId,country,countryCode,pii,gdpr,geo_restricted,dataPlacement
ef4cea4c-d75c-4cc0-843d-80071df21c3a,28322-5,28322-5,979845,Luxembourg,LU,True,True,False,onPrem
9d15f9d4-5fad-46f1-82c0-fea5fbd2bc1b,86497-6,86497-6,888173,Italy,IT,False,True,False,onPrem
59a420a6-0c78-48a4-8a6e-d832aa7cb40d,50169-6,50169-6,19490,Lithuania,LT,False,True,False,onPrem
5f038fac-a860-4cd3-8910-b8bdd68ecea5,31233-7,31233-7,529006,Ireland,IE,False,True,False,onPrem
1fcd6efe-fe72-4696-b076-f865f2c41893,70820-2,70820-2,720599,Italy,IT,False,True,False,onPrem
b2a48173-0838-418c-80d3-c454a5a8381d,32903-10,32903-10,208680,Italy,IT,False,True,False,onPrem
0deebc71-0775-44de-91c8-b5da9ea02f20,49730-8,49730-8,726356,Switzerland,CH,False,True,False,onPrem
5049cfd5-eb84-4804-9309-014229e14831,64198-10,64198-10,564488,Lithuania,LT,False,True,False,onPrem
4cc26f72-e379-4172-aa75-eb3391e0f398,78890-5,78890-5,533138,Luxembourg,LU,True,True,False,onPrem
4b2b4848-3ebb-4765-bfff-e20b75cc55f2,89801-2,89801-2,999702,Isle of Man,IMN,False,False,False,cloud
d1d32c00-6cf9-4c8a-9231-b3c0c08d04d4,7318-9,7318-9,301156,Hong Kong,HKG,False,False,False,cloud
46f79e53-df1d-4994-8a2d-293a2bec515a,32824-7,32824-7,205055,United Arab Emirates,AE,False,False,True,onPrem
896f3649-1c49-4bdb-a717-6569317e4feb,35131-6,35131-6,326441,Lithuania,LT,False,True,False,onPrem
865ff37c-6df1-4999-8035-8fca6434ffca,70857-7,70857-7,872271,Netherlands,NL,False,True,False,onPrem
bc6c0dd3-965b-4a2f-846a-0bc48c5e3fa8,47276-8,47276-8,485914,Mexico,MX,False,False,False,cloud
ab8deb4b-f344-4287-bab4-e698d8432ae6,59003-1,59003-1,993322,Lithuania,LT,False,True,False,onPrem
374adb0c-7d43-4ee0-93be-2bc24350e059,46099-6,46099-6,210914,Hong Kong,HKG,False,False,False,cloud
883092ab-b2f3-4ffc-bb49-31298759007e,60705-1,60705-1,401486,Japan,JP,False,False,False,cloud
61601522-ea5f-4de1-b276-0dbad6eb4c02,18943-3,18943-3,411496,Isle of Man,IMN,False,False,False,cloud
38f5da51-67a8-431c-ac88-7e6cf7070e48,1420-10,1420-10,945929,Singapore,SG,False,False,False,cloud
1a440516-d995-4aef-bd82-35339910bfa8,62363-6,62363-6,216481,United States,US,False,False,False,cloud
b8bf1e3f-f2ba-4476-bb4c-61f7670651d4,85954-2,85954-2,164084,Portugal,PT,False,True,False,onPrem
4a820f2c-96a2-45d2-b8e3-6558bf29e308,82791-10,82791-10,764286,Spain,ES,False,True,False,onPrem
981a2d81-f1f2-4961-a7f2-ba62d3282ad6,68986-8,68986-8,721526,India,IN,False,False,True,onPrem
ce47f9b9-7a6c-4326-9bfa-55577a417193,20098-2,20098-2,399699,Israel,IL,False,False,False,cloud
751ca5aa-2ca1-4c8d-ae95-0bc13143c966,57682-7,57682-7,706425,Mexico,MX,False,False,False,cloud
ea29e3a2-682f-42ca-a8af-0925693b8756,75279-1,75279-1,167339,Portugal,PT,True,True,False,onPrem
dcddc82b-8050-432c-9c77-7e63511dbf7e,16461-9,16461-9,926493,Ireland,IE,False,True,False,onPrem
86133d52-38d6-40ba-bdc1-d880507e2147,58427-6,58427-6,70033,Isle of Man,IMN,True,False,False,onPrem
24dc76d6-d602-4a83-8de0-ef730921328b,12348-9,12348-9,131086,Japan,JP,False,False,False,cloud
f3248b77-697e-4372-aa99-12e24fec596d,38217-3,38217-3,169161,Isle of Man,IMN,False,False,False,cloud
252d4949-3de1-4f8b-afcc-2ab7f8cb5e84,29178-0,29178-0,954665,Luxembourg,LU,False,True,False,onPrem
a4a9a5bc-1cdb-4b43-8d3f-7648ff2a50be,9070-4,9070-4,879108,India,IN,False,False,True,onPrem
c40b03fd-4842-4555-983b-4d325f5cc779,61610-10,61610-10,570848,Mexico,MX,False,False,False,cloud
61a7b1c3-6c79-4d71-bea2-36294c0837fe,33695-5,33695-5,454296,Ireland,IE,False,True,False,onPrem
4dc292e0-8e3b-4832-9e23-7426487ba2e6,87176-6,87176-6,63289,Ireland,IE,False,True,False,onPrem
4c092591-87cb-4e48-b2f9-565cd6396412,52160-3,52160-3,492410,Lithuania,LT,False,True,False,onPrem
572c8dd2-5871-422a-8251-60befeedfd22,63448-10,63448-10,775851,Germany,DE,True,True,True,onPrem
c077be3a-e864-4d57-9b0b-422bdcae3440,92151-0,92151-0,779652,United Kingdom,GB,False,False,False,cloud
53c87122-f279-40d6-a871-daa74db6890a,74420-2,74420-2,77002,Luxembourg,LU,False,True,False,onPrem
5fd0a5c2-5e6b-4538-8a6a-9f1c9a9742d1,14344-8,14344-8,408453,Isle of Man,IMN,True,False,False,onPrem
398a53ed-8c19-4c35-bb12-5210f5af77b1,74033-5,74033-5,374989,France,FR,False,True,False,onPrem
730e450e-46fa-4693-a7d5-aab605c9c0e8,15130-7,15130-7,365398,United Arab Emirates,AE,False,False,True,onPrem
a8541c85-1f61-45b3-bb1c-1f4c690f0748,10638-0,10638-0,607289,Switzerland,CH,False,True,False,onPrem
9748e292-ee78-45fb-ab0f-0f5d9d1421fe,90185-4,90185-4,953514,United Arab Emirates,AE,False,False,True,onPrem
173b7d2f-acf1-4068-9157-ec7a784c2d58,14161-10,14161-10,425152,United States,US,False,False,False,cloud
358304e0-fc88-41bb-af45-57aa04e17c56,12463-5,12463-5,287669,United Arab Emirates,AE,False,False,True,onPrem
6558c506-c189-4c12-9e63-f73397b0b2bf,46637-10,46637-10,438939,Netherlands,NL,False,True,False,onPrem
7dc38fbe-bae0-4eba-a289-c171c3507999,17348-4,17348-4,106894,Mexico,MX,False,False,False,cloud
504c530b-226f-4a05-9421-b397c9b867a8,29595-5,29595-5,973979,Monaco,MC,False,False,False,cloud
e696bd5d-8a2a-4657-b0d5-4eb4238d59aa,55659-10,55659-10,721486,Ireland,IE,False,True,False,onPrem
f31dab3d-76b0-4770-be08-5a13d2466d0b,66800-9,66800-9,965926,India,IN,False,False,True,onPrem
2eedb70e-a62f-45cb-a895-80c88bb4ca23,58069-10,58069-10,849994,India,IN,False,False,True,onPrem
7aa0a774-2934-437e-bfb6-f3307e6cbab6,3908-6,3908-6,322753,United Arab Emirates,AE,False,False,True,onPrem
f06f7b34-7ac0-47ae-9782-a5a926e4b53e,67146-5,67146-5,250818,Spain,ES,False,True,False,onPrem
842f2e53-7057-402b-8d39-3d3c32aaaa70,55444-8,55444-8,494007,United Kingdom,GB,False,False,False,cloud
9b04e81f-5df4-4127-96d7-2ddc22d36b4d,65472-6,65472-6,917900,Switzerland,CH,False,True,False,onPrem
6651ef70-af08-4895-a3be-2ba695f723f2,11887-10,11887-10,132928,Canada,CA,False,False,False,cloud
926f7ba1-c59a-41f9-9937-8c785ef8d0da,63250-1,63250-1,634710,Spain,ES,False,True,False,onPrem
ac73d326-2a5c-4b6d-8499-4f4de3607a09,2072-4,2072-4,438727,France,FR,False,True,False,onPrem
df4ba8d1-3501-41e3-9021-2ba37df755d5,46937-9,46937-9,884340,Canada,CA,False,False,False,cloud
ffcc81c3-7074-4f09-89e9-a638850758d4,58857-6,58857-6,470798,United States,US,False,False,False,cloud
426a2409-585c-4c04-8fe9-939cacc79a99,71473-8,71473-8,80927,Netherlands,NL,False,True,False,onPrem
31bbfd13-a48c-4565-9e95-8ba0349a1773,44122-7,44122-7,767228,Monaco,MC,False,False,False,cloud
6123afaf-fd2f-455a-ae69-37ee10efb3f2,6097-7,6097-7,101857,Netherlands,NL,False,True,False,onPrem
bedc63e8-f034-4018-8ec1-bfadefc2a862,85771-6,85771-6,874542,Ireland,IE,True,True,False,onPrem
42dec935-3449-462d-b521-2336ba84c57d,29052-6,29052-6,145081,Sweden,SE,False,True,False,onPrem
1db53b2d-cbf8-4ed3-9efc-1eea2b206fcf,48745-4,48745-4,920292,United Kingdom,GB,False,False,False,cloud
f5f086c7-243e-4502-9674-1744139674d9,69490-4,69490-4,581971,Israel,IL,False,False,False,cloud
4abf7e90-7d60-4eb1-be6a-afc1327d3069,88246-10,88246-10,991749,Jersey,JEY,False,False,False,cloud
2368f760-9cb8-4b2c-bdbf-bc8dee147ef3,19409-7,19409-7,267605,Singapore,SG,False,False,False,cloud
358fb3f2-c2b6-4a68-b762-cae6f568d6af,50378-0,50378-0,331436,Isle of Man,IMN,False,False,False,cloud
85c45b49-e527-4b0f-aee4-dc6e7937588d,5941-0,5941-0,263729,United Kingdom,GB,False,False,False,cloud
46006f00-34f9-4b9c-8f0d-fe262079641b,41390-0,41390-0,117992,Japan,JP,False,False,False,cloud
76d3411d-2cd4-403e-a772-83709a37a821,62600-5,62600-5,982200,United Arab Emirates,AE,False,False,True,onPrem
b45c49b8-743d-4bb2-91cd-7ccb1d303acf,79964-9,79964-9,565200,Guernsey,GGY,True,False,False,onPrem
09dd4c70-eabc-4641-8a7d-e7bf5e3d1cd6,1627-3,1627-3,993283,Jersey,JEY,False,False,False,cloud
53cbb03c-0217-4de6-9b5f-96c2f2dfcdd0,23731-6,23731-6,617109,Singapore,SG,False,False,False,cloud
81e75f3d-ffce-4741-8d1c-e63dcfa9c3d5,83296-4,83296-4,674647,Luxembourg,LU,False,True,False,onPrem
d320221f-d800-4456-bfe3-b3b005df4f08,70224-1,70224-1,865473,Australia,AU,False,False,False,cloud
fd981a5b-6eff-41d4-b10a-abea5d052eab,29120-10,29120-10,855000,Netherlands,NL,False,True,False,onPrem
5cc5dd93-9999-4b25-b89c-421d858e80b1,98713-1,98713-1,753424,Japan,JP,False,False,False,cloud
2205c08c-b7c6-493b-a1e1-d3d7d8471bce,18762-2,18762-2,907221,Lithuania,LT,False,True,False,onPrem
41a6323b-609d-40b1-8ff6-e5b151b80e6b,65196-7,65196-7,759277,Hong Kong,HKG,False,False,False,cloud
e36a26e5-6b73-4561-b675-7c812b4e48b6,43642-0,43642-0,272995,Jersey,JEY,False,False,False,cloud
b4311e6e-628d-4f89-b450-01e83f8d58ac,52778-9,52778-9,310564,Czech Republic,CZ,True,True,False,onPrem
2fb63c02-9e1a-44d3-8daf-54af2d428e9e,54160-8,54160-8,53818,Germany,DE,False,True,True,onPrem
46c98396-1d56-477d-b238-968e62ca84bf,75717-10,75717-10,104976,Mexico,MX,False,False,False,cloud
2828a4b5-4d2c-46b2-9303-06f60d646be7,12349-6,12349-6,808069,United Kingdom,GB,False,False,False,cloud
facae64b-142b-4579-8200-febeec63bb24,83749-0,83749-0,495493,Brazil,BR,False,False,True,onPrem
0e9b2fc7-ee14-4a0d-9429-d2f0c246707e,44695-0,44695-0,283407,Monaco,MC,False,False,False,cloud
d680e37e-0af7-4640-bad6-72f6d508e587,11106-0,11106-0,996045,Netherlands,NL,False,True,False,onPrem
3930955b-fbf9-4d8c-95b8-96296ee57389,38934-8,38934-8,188053,Guernsey,GGY,False,False,False,cloud
27948dc2-4741-4546-be18-7d3a5f69f83e,25139-0,25139-0,391697,Germany,DE,False,True,True,onPrem
a286dc4b-e3ea-4bbf-b1f4-07e402ffd199,16913-10,16913-10,933648,China,CN,False,False,True,onPrem
ff952aa7-ad22-4987-a422-8099f2772b80,11449-2,11449-2,297475,Spain,ES,False,True,False,onPrem
59fdfc2e-758b-436c-adf8-23ffd56e061c,8641-9,8641-9,511454,China,CN,False,False,True,onPrem
b47d7c2e-95b3-4b05-9dcd-96a54a72e936,20445-10,20445-10,421540,Singapore,SG,False,False,False,cloud
da32f79a-f7d8-4831-a8db-3794b64d78e0,92526-3,92526-3,818592,France,FR,False,True,False,onPrem
03634bed-b795-4287-86d3-bc5f8a9baa32,15668-3,15668-3,898549,Sweden,SE,False,True,False,onPrem
aebc7848-97e8-4b29-9ee7-db3e02d278a0,83198-4,83198-4,949880,Mexico,MX,False,False,False,cloud
640e79c1-4bec-47bd-be45-d103958b48cc,48481-3,48481-3,883110,Mexico,MX,True,False,False,onPrem
95f92e16-9c1a-47fe-83fd-e03491c5efc2,40412-3,40412-3,247293,Sweden,SE,False,True,False,onPrem
a27382fb-fc8f-4bec-86b7-bcd30ddecdaa,71753-5,71753-5,576561,United Arab Emirates,AE,False,False,True,onPrem
44fe4386-7268-492d-a3ec-c56ff52d2682,3044-8,3044-8,996610,Lithuania,LT,False,True,False,onPrem
bffd70dc-1bc5-42ed-bdf1-0707a405e22f,7517-5,7517-5,816557,Mexico,MX,False,False,False,cloud
80c87bd2-173f-4e3b-8b92-4b63f0438b58,71096-2,71096-2,202163,United States,US,False,False,False,cloud
6f090227-69dc-4be8-8917-0c324b024a3b,98353-8,98353-8,811330,Singapore,SG,False,False,False,cloud
fbaeb10d-9223-4a78-b1d7-c516ce2ba5c9,12253-2,12253-2,74312,United Kingdom,GB,False,False,False,cloud
37c33284-e10b-4e04-9334-0587eae92b7c,88988-7,88988-7,915426,Brazil,BR,False,False,True,onPrem
b0b667f1-cea0-4ef7-9589-af51936d37a1,14949-2,14949-2,128561,Monaco,MC,False,False,False,cloud
7b631b75-04f3-4fbf-86ff-8be4c37c1b75,52089-1,52089-1,277577,Mexico,MX,True,False,False,onPrem
60ca66ec-c41c-45e2-837d-39713b3bd417,68885-3,68885-3,419755,Ireland,IE,True,True,False,onPrem
4446d755-e8db-4f23-9cbf-e0d257a898ee,33254-2,33254-2,110801,Jersey,JEY,False,False,False,cloud
eed20bd6-10e3-4191-b0ce-89c0617d06fe,43067-6,43067-6,633682,Czech Republic,CZ,False,True,False,onPrem
39b93fcc-8bee-48f3-9eeb-48f44944c2c3,57883-1,57883-1,154209,Singapore,SG,False,False,False,cloud
4b029fda-176a-46dd-a27c-7e7f08d6d2ff,62302-0,62302-0,25388,Spain,ES,False,True,False,onPrem
58edeba6-1786-4600-8167-a1894a4a69f1,26634-2,26634-2,878149,Monaco,MC,False,False,False,cloud
46aaa111-f064-4d01-b1f3-deeeb6404ab6,80801-10,80801-10,20942,Portugal,PT,False,True,False,onPrem
7de30b55-8475-454e-a14b-b49c94f3611b,67753-3,67753-3,243636,Australia,AU,False,False,False,cloud
af8e392f-62d9-45ec-b87e-cb55b513ec17,54092-1,54092-1,386869,Isle of Man,IMN,False,False,False,cloud
4da00d6e-668b-4616-a902-0b58046b65de,49498-4,49498-4,179904,Brazil,BR,False,False,True,onPrem
4e8d7e29-b931-4cdc-a3aa-19695f9c02fb,43199-4,43199-4,433578,United Kingdom,GB,False,False,False,cloud
1295752e-f8ac-4e84-a045-480ea87cacbd,48925-8,48925-8,828604,Singapore,SG,False,False,False,cloud
3dfc3361-8596-4d8a-b274-2fe96d96b1c8,52903-4,52903-4,981340,Mexico,MX,False,False,False,cloud
e2198c7d-9af3-4a75-a8df-1d95ea7d61c0,38309-1,38309-1,570510,Ireland,IE,False,True,False,onPrem
64e6b44e-a39c-47b0-be66-ea13f39fea93,82770-1,82770-1,414205,Sweden,SE,False,True,False,onPrem
956126cd-5fcf-4e7e-a074-6d0847b59617,67267-5,67267-5,544118,Israel,IL,False,False,False,cloud
06e2c4fd-cf86-450e-ac1a-94e92ae948fa,30745-10,30745-10,288674,Hong Kong,HKG,True,False,False,onPrem
eb4f046d-8568-4df6-bfd3-fda18a231ace,37836-3,37836-3,867119,Ireland,IE,True,True,False,onPrem
eb12b6ee-6612-45f4-b89d-ca9023685e43,13123-10,13123-10,131526,Brazil,BR,False,False,True,onPrem
d8007ea0-915e-48e3-afa7-ea45ebcb3020,86453-0,86453-0,95549,Japan,JP,True,False,False,onPrem
2bd35392-ead9-48b6-9931-1748c87c846b,84320-5,84320-5,367249,China,CN,True,False,True,onPrem
d529ad81-9823-48eb-945d-c8373f373bc4,81402-2,81402-2,52692,Switzerland,CH,False,True,False,onPrem
42cda8fe-2eba-4a2c-a05e-29e216d3cd29,2689-8,2689-8,535866,China,CN,True,False,True,onPrem
617d6ea0-01e8-44f9-9168-3df0a3f88186,3347-6,3347-6,172890,Ireland,IE,False,True,False,onPrem
5efe309d-f038-4492-871b-084fe03c23cc,71595-2,71595-2,668085,Portugal,PT,False,True,False,onPrem
b24a8544-371a-4a85-970b-c12f0e7b1071,48646-8,48646-8,300928,Italy,IT,False,True,False,onPrem
d7720783-4737-4bfd-8169-2953e65a1e61,97314-7,97314-7,954466,Germany,DE,False,True,True,onPrem
0c61aef8-c688-4b64-b03d-ebd86a1c4151,86754-7,86754-7,647623,Germany,DE,False,True,True,onPrem
4c3517bb-68c8-4d46-a2d5-a1a784a8666f,73342-6,73342-6,653909,Japan,JP,False,False,False,cloud
54568493-74b6-4fbe-9296-3ddad0bbb0e6,77897-10,77897-10,914765,Mexico,MX,True,False,False,onPrem
c4fdf4f3-e7eb-4268-9962-9cc4081f9982,61821-7,61821-7,160005,Spain,ES,False,True,False,onPrem
b9316f38-aafd-4a60-bd1e-f99ac3868a8c,85093-4,85093-4,677572,Guernsey,GGY,True,False,False,onPrem
00d97624-de43-465b-975b-2ef450cc6a1c,62144-10,62144-10,448803,India,IN,False,False,True,onPrem
420da18c-d912-4d67-8391-c7c34cbd9126,3098-7,3098-7,499355,Netherlands,NL,False,True,False,onPrem
03340a68-ee4c-4186-90eb-d9512b404ffa,96663-3,96663-3,183481,Singapore,SG,True,False,False,onPrem
aa5ef0a9-1733-45d9-872d-5b30fbaa5958,23640-4,23640-4,638763,India,IN,False,False,True,onPrem
02e44139-5541-469a-a19b-87b3f274cf68,4337-5,4337-5,600774,Germany,DE,False,True,True,onPrem
3d8401c2-2d36-4955-91ec-a0420d82a659,99004-8,99004-8,87329,Lithuania,LT,False,True,False,onPrem
f6e74ba3-020d-4b5a-9b6f-7bb1e1386041,90556-3,90556-3,372232,Mexico,MX,False,False,False,cloud
663acad9-2fb3-4202-a847-e58ebbeb2b67,62924-6,62924-6,693181,Sweden,SE,False,True,False,onPrem
101998f3-9371-4f27-bf57-f94dbe8e6dce,34812-10,34812-10,167216,United Arab Emirates,AE,False,False,True,onPrem
3a90b145-b810-4172-bbbf-5b2a631bbffa,49008-6,49008-6,431050,Luxembourg,LU,False,True,False,onPrem
b4b5ce51-b11e-44a7-bced-fda82398bf23,7478-7,7478-7,342030,Mexico,MX,False,False,False,cloud
4e93f2d6-4035-4d4a-b336-1ad4df377063,22785-2,22785-2,227754,Sweden,SE,False,True,False,onPrem
6a52380b-5f44-4b57-9222-813367c60ac8,43243-0,43243-0,663800,Luxembourg,LU,False,True,False,onPrem
3295ba09-310e-4e9a-b127-0508ce8f6032,2544-6,2544-6,670170,China,CN,False,False,True,onPrem
79217d4f-9971-47bb-b5de-2d747ec029f2,73564-10,73564-10,960809,United Arab Emirates,AE,True,False,True,onPrem
e8591c5d-5374-4e72-b1c8-b5135a457cb0,59506-3,59506-3,448914,Hong Kong,HKG,False,False,False,cloud
01e12269-79a9-49dc-910f-2a0e40b407bb,95969-7,95969-7,237279,Netherlands,NL,False,True,False,onPrem
2090b3f1-a7d1-4e0a-b99e-433a98aa9750,68709-2,68709-2,591470,Sweden,SE,False,True,False,onPrem
3adce314-04f5-405d-b02d-9f51a3e43391,42611-4,42611-4,920738,Portugal,PT,False,True,False,onPrem
0276ebed-9c70-4405-a13c-8063c643e192,89044-2,89044-2,470228,India,IN,False,False,True,onPrem
334140d9-08f7-4edb-81f7-5d6f65f482e6,94817-8,94817-8,221219,Luxembourg,LU,False,True,False,onPrem
34bad73d-71d2-404b-a890-41800c1b75ed,87111-5,87111-5,331736,Isle of Man,IMN,False,False,False,cloud
48bf432d-d003-42ae-8d2f-25203a4b0ce6,57159-6,57159-6,740894,Isle of Man,IMN,True,False,False,onPrem
280c4767-e0d1-46dd-89e7-a120d042eabd,95271-7,95271-7,130116,Mexico,MX,False,False,False,cloud
62a69ef7-3628-47d6-b880-fb4fc8291724,48215-3,48215-3,574792,Brazil,BR,False,False,True,onPrem
18ac6a88-aff6-46a8-8e5c-0754d620b6ae,5226-2,5226-2,623247,Lithuania,LT,False,True,False,onPrem
1e3471ed-9e01-4b18-9391-c1c8c7896220,48867-5,48867-5,232695,Mexico,MX,False,False,False,cloud
99dc7050-1554-49d0-86b6-15c9ebd09436,59664-7,59664-7,997440,Switzerland,CH,False,True,False,onPrem
732e249f-dbd3-4297-a47a-ffbdbbf63d86,24203-3,24203-3,652562,Jersey,JEY,False,False,False,cloud
cf1fdbc6-c3fb-43f0-bee4-45d56f28687b,39773-2,39773-2,615874,United Kingdom,GB,False,False,False,cloud
5ff43ccd-c040-4fbc-9931-b2c503c26015,48495-3,48495-3,822343,Brazil,BR,False,False,True,onPrem
dc293199-3283-4e49-a0fb-b9062d44f98b,21661-0,21661-0,974305,Brazil,BR,False,False,True,onPrem
a503af54-451d-41d3-97e9-ff10b131a9e1,23024-9,23024-9,73427,Isle of Man,IMN,False,False,False,cloud
340f2562-f7e2-4faa-8194-682df7ee8b55,84865-9,84865-9,699173,United Arab Emirates,AE,False,False,True,onPrem
a1525f74-a4da-4f19-bacd-a35c4dd3caf2,25551-4,25551-4,940673,Portugal,PT,False,True,False,onPrem
c7c01336-e689-4bf9-a05a-032fc9a8c427,55945-2,55945-2,239465,India,IN,True,False,True,onPrem
68cc9874-1d8b-426a-9b62-c7b9f0103cf9,18224-4,18224-4,346522,Italy,IT,False,True,False,onPrem
00969973-7bc6-411b-8a1f-fb358c8c2f79,8442-3,8442-3,187462,Switzerland,CH,False,True,False,onPrem
2c6c0e9a-8c2c-4ad7-a16e-7529c824cee8,93934-2,93934-2,969374,Mexico,MX,False,False,False,cloud
bc09ce68-447f-4724-8459-c7f2dfa14071,78759-5,78759-5,275587,Sweden,SE,False,True,False,onPrem
3fa3a5cf-2822-4883-9861-0eae603aaffa,30768-3,30768-3,740152,Switzerland,CH,True,True,False,onPrem
5735b2b6-f92b-4b6b-9500-2566df7fdb3c,73667-0,73667-0,661923,Netherlands,NL,False,True,False,onPrem
a25d2d3f-7450-407a-9f54-41fd564c9882,37961-6,37961-6,49054,Isle of Man,IMN,False,False,False,cloud
93ad092e-2f31-419c-9679-8e41b9b79a99,68850-9,68850-9,919469,Canada,CA,False,False,False,cloud
69305196-f354-40d6-817a-ef817ec58bf8,77004-8,77004-8,367223,Isle of Man,IMN,False,False,False,cloud
b48856d0-9626-4d20-a7d9-fc585ed7d30b,18222-4,18222-4,250086,India,IN,False,False,True,onPrem
e6d9dc22-05ca-4a70-a78e-62eb0d16479c,65717-0,65717-0,866096,United States,US,False,False,False,cloud
f92623de-34d6-42e2-a222-ed3f98e1ff6b,91258-2,91258-2,822588,France,FR,True,True,False,onPrem
833aca9e-699c-4dcb-a7b2-75bf63959473,95160-5,95160-5,729165,Mexico,MX,False,False,False,cloud
15c5133f-def6-4084-a961-d59154fe11a4,98296-7,98296-7,904105,Switzerland,CH,False,True,False,onPrem
d6de496b-4e60-40f8-96fe-105324ed7ca1,64755-4,64755-4,642883,United Arab Emirates,AE,False,False,True,onPrem
475698f9-510c-4372-893b-ac1deac3c890,53422-4,53422-4,572419,Australia,AU,False,False,False,cloud
055027b7-5592-4b8d-94fc-c097dc949998,99970-8,99970-8,998079,United Arab Emirates,AE,False,False,True,onPrem
84cf1871-ca7d-4479-9489-e9ab820eede8,30628-6,30628-6,660936,Mexico,MX,False,False,False,cloud
5b8549e4-b16c-4e9a-a53f-2075562d46fc,40508-5,40508-5,215407,Switzerland,CH,False,True,False,onPrem
60b75aa4-a5fe-476e-b35c-1ca915ae4834,85228-7,85228-7,909108,Japan,JP,False,False,False,cloud
85ef4d70-3caa-4095-afdc-1994e1e436a6,89619-3,89619-3,968207,Spain,ES,False,True,False,onPrem
b3a4fd70-0895-494b-9cb7-314528706f08,8969-3,8969-3,846296,Switzerland,CH,False,True,False,onPrem
64641c6b-2918-4a3f-8f4a-5842a20bc101,49609-4,49609-4,826347,Germany,DE,True,True,True,onPrem
fb9ba0a5-bade-4f56-96d5-fb20ebe2885f,42674-5,42674-5,618865,Switzerland,CH,False,True,False,onPrem
28b16529-642a-4faa-b928-aa062cbdcdb2,97408-3,97408-3,992960,Portugal,PT,False,True,False,onPrem
cb22fa43-f908-49d7-af8f-ead607fa229d,94384-1,94384-1,704708,Switzerland,CH,False,True,False,onPrem
1fe77917-2bdd-4d8f-8fd5-dafd3200c37e,36635-7,36635-7,82976,United Kingdom,GB,False,False,False,cloud
a27244c3-7cd6-42ec-aa38-ac1a2fe12d44,51257-1,51257-1,440874,Lithuania,LT,True,True,False,onPrem
a4c13ee5-d6af-4b61-9e23-e71bb49180f5,12250-7,12250-7,265672,Ireland,IE,False,True,False,onPrem
ae23e2a3-6e99-436a-8b9d-ffb7a7d2c46c,20018-6,20018-6,973884,Luxembourg,LU,False,True,False,onPrem
3cd27a49-a385-4e5f-b666-689c56435a85,65175-6,65175-6,868506,Canada,CA,False,False,False,cloud
2e922adf-41c2-4355-9243-8c828f2e2a0f,52465-0,52465-0,733698,Australia,AU,False,False,False,cloud
d5c8303f-350d-4dea-ae8e-2100837f027f,4620-1,4620-1,48409,Germany,DE,False,True,True,onPrem
1a57de5c-924b-4940-9c8e-be1fa1e5d33a,54426-0,54426-0,967449,China,CN,True,False,True,onPrem
c27e64f1-9caa-41c4-8523-65ee3b9f0f54,61391-3,61391-3,911328,China,CN,False,False,True,onPrem
bbbae175-e550-405b-add3-18aebb1eacc2,33294-2,33294-2,465167,Portugal,PT,False,True,False,onPrem
087f144f-0ca8-4c62-b04a-0b2514879120,39981-10,39981-10,107531,Hong Kong,HKG,False,False,False,cloud
4fdcb309-8b9d-4b31-9146-84afa5df0ea0,26993-5,26993-5,695239,Mexico,MX,False,False,False,cloud
02d588b8-221b-469d-a629-f888c326b3bd,99465-9,99465-9,431036,Monaco,MC,False,False,False,cloud
b693fa28-ebcb-46fd-a821-0f9b9cea25f7,32842-9,32842-9,605513,United Arab Emirates,AE,False,False,True,onPrem
c271a1ad-7ecb-453e-a824-397a9d0b0797,94536-0,94536-0,170222,Netherlands,NL,False,True,False,onPrem
3d5cfabb-d4ca-4547-8d8a-5c895aac1f55,60687-9,60687-9,809391,Italy,IT,False,True,False,onPrem
9b37f9b1-4463-4335-a13e-16085f0a3430,33335-0,33335-0,369683,Italy,IT,False,True,False,onPrem
5a9ff5e3-cc5a-4dde-890f-59b9cecf7363,31472-5,31472-5,725345,Singapore,SG,False,False,False,cloud
dbc3e42b-16fd-4e64-8b05-f2fe2f3d5153,82101-10,82101-10,455033,India,IN,False,False,True,onPrem
74da6d23-40fa-4cc9-9f3d-e79fc4279072,8489-3,8489-3,894130,Isle of Man,IMN,False,False,False,cloud
197576a0-524b-48ee-8407-dcdcf206deec,13187-7,13187-7,944253,Australia,AU,False,False,False,cloud
13e5c75f-d89e-4e47-ab01-50cd508f75e2,8000-1,8000-1,894701,Spain,ES,False,True,False,onPrem
f94af135-8f22-401a-84d0-819809f1f7b1,19956-10,19956-10,868377,China,CN,False,False,True,onPrem
1024d800-120b-49dc-948c-62d851a7b654,73187-9,73187-9,68121,Japan,JP,False,False,False,cloud
3029e74d-be2d-42ec-ba65-d1bdd4c6eccc,98822-0,98822-0,284885,Czech Republic,CZ,True,True,False,onPrem
252f3ead-2135-4a61-a238-2d44e7d2adc9,15664-6,15664-6,209088,Portugal,PT,False,True,False,onPrem
585ab4b9-caa7-416b-98dd-c16a52e1866f,89975-0,89975-0,223978,Isle of Man,IMN,False,False,False,cloud
c9c1e432-ef4c-4a4e-b0aa-b32eae6b0ac4,79439-6,79439-6,723458,Lithuania,LT,False,True,False,onPrem
a6dc9e58-ad10-4843-99a6-4fc2b41cd0e0,8825-4,8825-4,241712,Lithuania,LT,False,True,False,onPrem
